AssetID;AssetPortalLink;AssetName;Description;ReadyDate;Theme;Sku;Campaign;Audience;SubAudience;Market;ToProductionStatus_ID;ToAssetType_ID;ToContentManager_ID
AID13654;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13654;AssetName 13654;AssetDescription 13654;2020-02-26;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;205;105
AID13655;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13655;AssetName 13655;AssetDescription 13655;2020-02-27;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;205;105
AID13656;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13656;AssetName 13656;AssetDescription 13656;2020-02-28;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;205;105
AID13657;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13657;AssetName 13657;AssetDescription 13657;2020-03-01;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;205;105
AID13658;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13658;AssetName 13658;AssetDescription 13658;2020-03-02;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;105
AID13659;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13659;AssetName 13659;AssetDescription 13659;2020-03-03;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;105
AID13660;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13660;AssetName 13660;AssetDescription 13660;2020-03-04;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;105
AID13661;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13661;AssetName 13661;AssetDescription 13661;2020-03-05;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;105
AID13662;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13662;AssetName 13662;AssetDescription 13662;2020-03-06;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;105
AID13663;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13663;AssetName 13663;AssetDescription 13663;2020-03-07;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;105
AID13664;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13664;AssetName 13664;AssetDescription 13664;2020-03-08;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;105
AID13665;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13665;AssetName 13665;AssetDescription 13665;2020-03-09;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;105
AID13666;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13666;AssetName 13666;AssetDescription 13666;2020-03-10;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;105
AID13667;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13667;AssetName 13667;AssetDescription 13667;2020-03-11;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;105
AID13668;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13668;AssetName 13668;AssetDescription 13668;2020-03-12;Single;60710;Next;Kids;Girls;Global;Confidential;205;105
AID13669;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13669;AssetName 13669;AssetDescription 13669;2020-03-13;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;105
AID13670;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13670;AssetName 13670;AssetDescription 13670;2020-03-14;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;105
AID13671;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13671;AssetName 13671;AssetDescription 13671;2020-03-15;Single;60710;Next;Kids;Girls;Global;Confidential;205;105
AID13672;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13672;AssetName 13672;AssetDescription 13672;2020-03-16;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;105
AID13673;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13673;AssetName 13673;AssetDescription 13673;2020-03-17;Single;60710;Next;Kids;Girls;Global;Done;205;105
AID13674;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13674;AssetName 13674;AssetDescription 13674;2020-03-18;Duplo;60710;Next;Kids;Boys;Global;Done;205;105
AID13675;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13675;AssetName 13675;AssetDescription 13675;2020-03-19;Single;60710;Campaign;Kids;Girls;Global;Done;205;105
AID13676;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13676;AssetName 13676;AssetDescription 13676;2020-03-20;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;105
AID13677;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13677;AssetName 13677;AssetDescription 13677;2020-03-21;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;105
AID13678;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13678;AssetName 13678;AssetDescription 13678;2020-03-22;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;105
AID13679;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13679;AssetName 13679;AssetDescription 13679;2020-03-23;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;105
AID13680;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13680;AssetName 13680;AssetDescription 13680;2020-03-24;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;105
AID13681;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13681;AssetName 13681;AssetDescription 13681;2020-03-25;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;105
AID13682;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13682;AssetName 13682;AssetDescription 13682;2020-03-26;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;105
AID13683;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13683;AssetName 13683;AssetDescription 13683;2020-03-27;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;105
AID13684;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13684;AssetName 13684;AssetDescription 13684;2020-03-28;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;105
AID13685;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13685;AssetName 13685;AssetDescription 13685;2020-03-29;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;105
AID13686;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13686;AssetName 13686;AssetDescription 13686;2020-03-30;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;105
AID13687;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13687;AssetName 13687;AssetDescription 13687;2020-03-31;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;105
AID13688;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13688;AssetName 13688;AssetDescription 13688;2020-04-01;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;105
AID13689;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13689;AssetName 13689;AssetDescription 13689;2020-04-02;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;105
AID13690;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13690;AssetName 13690;AssetDescription 13690;2020-04-03;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;105
AID13691;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13691;AssetName 13691;AssetDescription 13691;2020-04-04;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;105
AID13692;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13692;AssetName 13692;AssetDescription 13692;2020-04-05;Single;60710;Next;Kids;Girls;Global;Ongoing;205;105
AID13693;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13693;AssetName 13693;AssetDescription 13693;2020-04-06;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;105
AID13694;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13694;AssetName 13694;AssetDescription 13694;2020-04-07;Single;60710;Next;Kids;Girls;Global;Ongoing;205;105
AID13695;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13695;AssetName 13695;AssetDescription 13695;2020-04-08;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;105
AID13696;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13696;AssetName 13696;AssetDescription 13696;2020-04-09;Single;60710;Next;Kids;Girls;Global;Ongoing;205;105
AID13697;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13697;AssetName 13697;AssetDescription 13697;2020-04-10;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;105
AID13698;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13698;AssetName 13698;AssetDescription 13698;2020-04-11;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;105
AID13699;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13699;AssetName 13699;AssetDescription 13699;2020-04-12;Single;60710;Next;Kids;Girls;Global;Ongoing;201;105
AID13700;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13700;AssetName 13700;AssetDescription 13700;2020-04-13;Duplo;60710;Campaign;Kids;Boys;Global;Ongoing;201;106
AID13701;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13701;AssetName 13701;AssetDescription 13701;2020-04-14;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;201;106
AID13702;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13702;AssetName 13702;AssetDescription 13702;2020-04-15;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;201;106
AID13703;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13703;AssetName 13703;AssetDescription 13703;2020-04-16;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;201;106
AID13704;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13704;AssetName 13704;AssetDescription 13704;2020-04-17;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;201;106
AID13705;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13705;AssetName 13705;AssetDescription 13705;2020-04-18;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;201;106
AID13706;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13706;AssetName 13706;AssetDescription 13706;2020-04-19;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;201;106
AID13707;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13707;AssetName 13707;AssetDescription 13707;2020-04-20;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;201;106
AID13708;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13708;AssetName 13708;AssetDescription 13708;2020-04-21;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;201;106
AID13709;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13709;AssetName 13709;AssetDescription 13709;2020-04-22;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;201;106
AID13710;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13710;AssetName 13710;AssetDescription 13710;2020-04-23;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;201;106
AID13711;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13711;AssetName 13711;AssetDescription 13711;2020-04-24;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;201;106
AID13712;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13712;AssetName 13712;AssetDescription 13712;2020-04-25;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;201;106
AID13713;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13713;AssetName 13713;AssetDescription 13713;2020-04-26;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;201;106
AID13714;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13714;AssetName 13714;AssetDescription 13714;2020-04-27;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;201;106
AID13715;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13715;AssetName 13715;AssetDescription 13715;2020-04-28;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;201;106
AID13716;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13716;AssetName 13716;AssetDescription 13716;2020-04-29;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;201;106
AID13717;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13717;AssetName 13717;AssetDescription 13717;2020-04-30;Single;60710;Next;Kids;Girls;Global;Confidential;201;106
AID13718;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13718;AssetName 13718;AssetDescription 13718;2020-05-01;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;106
AID13719;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13719;AssetName 13719;AssetDescription 13719;2020-05-02;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;106
AID13720;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13720;AssetName 13720;AssetDescription 13720;2020-05-03;Single;60710;Next;Kids;Girls;Global;Confidential;201;106
AID13721;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13721;AssetName 13721;AssetDescription 13721;2020-05-04;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;106
AID13722;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13722;AssetName 13722;AssetDescription 13722;2020-05-05;Single;60710;Next;Kids;Girls;Global;Confidential;201;106
AID13723;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13723;AssetName 13723;AssetDescription 13723;2020-05-06;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;106
AID13724;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13724;AssetName 13724;AssetDescription 13724;2020-05-07;Single;60710;Next;Kids;Girls;Global;Confidential;201;106
AID13725;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13725;AssetName 13725;AssetDescription 13725;2020-05-08;Duplo;60710;Campaign;Kids;Boys;Global;Confidential;201;106
AID13726;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13726;AssetName 13726;AssetDescription 13726;2020-05-09;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;201;106
AID13727;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13727;AssetName 13727;AssetDescription 13727;2020-05-10;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;201;106
AID13728;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13728;AssetName 13728;AssetDescription 13728;2020-05-11;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;201;106
AID13729;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13729;AssetName 13729;AssetDescription 13729;2020-05-12;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;201;106
AID13730;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13730;AssetName 13730;AssetDescription 13730;2020-05-13;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;201;106
AID13731;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13731;AssetName 13731;AssetDescription 13731;2020-05-14;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;201;106
AID13732;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13732;AssetName 13732;AssetDescription 13732;2020-05-15;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;201;106
AID13733;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13733;AssetName 13733;AssetDescription 13733;2020-05-16;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;106
AID13734;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13734;AssetName 13734;AssetDescription 13734;2020-05-17;Single;60710;Previous Campaing;Kids;Girls;Global;Done;201;106
AID13735;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13735;AssetName 13735;AssetDescription 13735;2020-05-18;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;106
AID13736;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13736;AssetName 13736;AssetDescription 13736;2020-05-19;Single;60710;Previous Campaing;Kids;Girls;Global;Done;201;106
AID13737;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13737;AssetName 13737;AssetDescription 13737;2020-05-20;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;106
AID13738;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13738;AssetName 13738;AssetDescription 13738;2020-05-21;Single;60710;Previous Campaing;Kids;Girls;Global;Done;201;106
AID13739;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13739;AssetName 13739;AssetDescription 13739;2020-05-22;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;106
AID13740;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13740;AssetName 13740;AssetDescription 13740;2020-05-23;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;106
AID13741;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13741;AssetName 13741;AssetDescription 13741;2020-05-24;Single;60710;Previous Campaing;Kids;Girls;Global;Done;201;106
AID13742;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13742;AssetName 13742;AssetDescription 13742;2020-05-25;Duplo;60710;Next;Kids;Boys;Global;Done;201;106
AID13743;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13743;AssetName 13743;AssetDescription 13743;2020-05-26;Single;60710;Next;Kids;Girls;Global;Done;201;106
AID13744;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13744;AssetName 13744;AssetDescription 13744;2020-05-27;Duplo;60710;Next;Kids;Boys;Global;Done;201;106
AID13745;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13745;AssetName 13745;AssetDescription 13745;2020-05-28;Single;60710;Next;Kids;Girls;Global;Done;201;106
AID13746;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13746;AssetName 13746;AssetDescription 13746;2020-05-29;Duplo;60710;Next;Kids;Boys;Global;Done;201;106
AID13747;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13747;AssetName 13747;AssetDescription 13747;2020-05-30;Duplo;60710;Next;Kids;Boys;Global;Done;201;106
AID13748;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13748;AssetName 13748;AssetDescription 13748;2020-05-31;Single;60710;Next;Kids;Girls;Global;Done;202;106
AID13749;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13749;AssetName 13749;AssetDescription 13749;2020-06-01;Duplo;60710;Next;Kids;Boys;Global;Done;202;106
AID13750;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13750;AssetName 13750;AssetDescription 13750;2020-06-02;Single;60710;Campaign;Kids;Girls;Global;Done;202;106
AID13751;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13751;AssetName 13751;AssetDescription 13751;2020-06-03;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;202;106
AID13752;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13752;AssetName 13752;AssetDescription 13752;2020-06-04;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;202;106
AID13753;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13753;AssetName 13753;AssetDescription 13753;2020-06-05;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;202;106
AID13754;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13754;AssetName 13754;AssetDescription 13754;2020-06-06;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;202;106
AID13755;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13755;AssetName 13755;AssetDescription 13755;2020-06-07;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;202;106
AID13756;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13756;AssetName 13756;AssetDescription 13756;2020-06-08;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;202;106
AID13757;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13757;AssetName 13757;AssetDescription 13757;2020-06-09;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;202;106
AID13758;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13758;AssetName 13758;AssetDescription 13758;2020-06-10;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;202;106
AID13759;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13759;AssetName 13759;AssetDescription 13759;2020-06-11;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;202;106
AID13760;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID13760;AssetName 13760;AssetDescription 13760;2020-06-12;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;202;106
